"siebel";"bus";"";"";"000980041009515535";"";"3000000440";"";"CA";"";"";"00";"Ejecucion exitosa";"ORMO-00080"
"siebel";"bus";"";"";"000980041009515535";"";"3000000440";"";"CA";"";"";"00";"Ejecucion exitosa";"ORMO-00080"
"siebel";"bus";"";"";"000359395033563652";"";"3000000502";"";"CO";"";"";"00";"Ejecucion exitosa";"ORMO-00080"
"siebel";"bus";"";"";"000980041009515535";"";"3000000440";"";"CA";"";"";"07";"El IMEI no se encuentra en el centro indicado";"ORMO-00080"
"siebel";"bus";"";"";"000980041009515535";"";"3000000440";"";"CA";"";"";"07";"El IMEI no se encuentra en el centro indicado";"ORMO-00080"
